"date","username","comment","rating","sentiment"
"5/24/2022","a*****m","Akhirnya memutuskan buat coba azarine viral yang ternyata tipe aku banget yang ga suka sunscreen oily yg susah di apply, ini sunscreen tuh kece, water based cepat nyerap, gampang di apply pokoknya keren dan beruntungnya dapet harga 89k for twin","5","Positive"
"9/8/2022","c*****l","Bagus, sudah tidak perlu diragukan sunscreen nya","5","Positive"
"11/4/2022","a*****a","Alhamdulillah barang sampe dengan cepat dan aman gak ada yang kurang packingnya bagus dan yang pasti 100% original thankyou seller","5","Positive"
"3/27/2022","triachim","Sunscreen ter the best lah pokonya, enak banget di kulitku
Terimakasih seller","5","Neutral"
"4/12/2022","d*****1","first buy, kemarin coba seperempat punya teman untuk lihat cocok atau tidak, & ternyata cocok. Semoga cocok terus dengan sunscreen azarine, capek cari sunscreen yang cocok. Belum dicoba dari first time buy ini, semoga cocok juga ya. Kalau cocok penilaian tidak saya ubah. Kalau tidak cocok saya ubah.","5","Positive"
"1/13/2022","a*****6","Terimakasih banyak ya barang sudah sampai, terimakasih juga untuk bonus tonner dan serum anti aging, cuma untuk pengemasan dan pengiriman supaya bisa lebih cepat, jadi tidak menunggu terlalu lama.","5","Neutral"
"12/12/2021","d*****9","Bagus banget. Cocok buat kulit sensitif karena ga ada alkoholnya. Buat parfum juga ada tapi sedikit, jadi masih bisa ditoleransi. Watergell gitu teksturnya, enak kayak ga lagi pake ss.","5","Positive"
"4/10/2022","a*****a","Efektivitas:hasilnya mate, cocok untuk oily skin / acne prone skin","5","Positive"
"7/12/2022","s*****1","Bagus, ga whitecast. Harganya lebih murah. Ada efek berminyak sedikit, jd lebih baik di-cover dg bedak","5","Neutral"
"2/5/2022","fatihmbaakojunior","Sudah pernah coba sblmnya, nyaman d pake, cepat menyerap, so far good.","5","Positive"
"4/27/2022","andamp","Ini ringan banget sunscreenya, dah berapa kali beli versi baru gak da box nya selain kardus pengiriman tapi di dalemnya masih ada segel","5","Positive"
"11/12/2021","c*****a","Suka banget sama suncreen ini aku langsung velu yang twinpack ini, swkalian buatt ibuku. No whitecast. Love banget.","5","Positive"
"10/14/2021","n*****p","Hasilnya glowing tapi dipegang matte. Bagus banget udah purchase ke 2 kali. Sunscreen favorit","5","Positive"
"12/14/2021","adhendonna","Enak dan ringan. Ga whitecast, ga bikin kusam, ga greasy juga di mukaku
Repurchase ke 4","5","Positive"
"4/12/2022","trimaelani","Akhirnya yg d'tunggu dtg... Pesan pas 4. 4, dpt disc & cashback 10rb koin... Mantuulll.... 
Produk ori, karna masih segel....
D'toko sebelah gk ada segel'a...","5","Neutral"
"5/30/2022","arindaputri087","pengiriman cepet, packing aman pake kardus, produknya juga sesuai sm yg dipesen , terimakasih.","5","Positive"
"12/20/2022","g*****v","Azarine bagus produknya, cocok juga di kulit yang berminyak 
Teksturnya watery tapi gampang meresap","5","Positive"
"4/1/2022","n*****h","Udah repurchase beberapa kali dan tetap bagus seperti biasanya. Barang sampai dengan cepat dan kondisi juga aman. Terima kasih","5","Positive"
"6/4/2022","hermatiara20","Tekstur gel, Bagus gak buat wajah kusam produk juga original","5","Positive"
"12/12/2022","d*****p","Sesuai pesanan, packing ok pengiriman baik. Emang nice banget azarine, udah repurchase berapa kali, suka banget, terimakasihhðŸŒ»","5","Positive"
"6/25/2022","1*****6","Pembelian yang sekian kalinya secocok itu sma sunscreen azarine ini, ringan dan cepat menyerap di kulit wajah","5","Positive"
"9/6/2022","masihmerona_","Super duper secinta itu sama azarine bikin mukaku glowing dan ringan bgt gtuuu jadi bener bener yaampun luv","5","Positive"
"9/14/2022","yennysofyani","TUdah dua kali belanja di toko ini, pengirimannya lumayan cepat, produknya jg original","4","Positive"
"5/15/2022","i*****8","Ini pertama kali beli disini, semoga bisa jadi langganan
Untuk pengiriman juga cepat.. Terimakasih seller","5","Positive"
"4/24/2022","l*****6","Pengemasan rapi, pengiriman cepat, admin juga fastresp bgt, original, makasih banyak kak, pas beli flashsale wakty itu hehe. Bakal order disini terus","5","Neutral"
"4/25/2022","w*****2","Barang baik, cuman tidak pakai box sunscreen, barang langsung di packing pakai dus tidak pakai bubble warp ataupun pengaman lainnya,cuma pakai dus toko doang, tapi aman tapi tetap agak gimana gitu.","5","Positive"
"4/16/2022","i*****8","Sudah sampai kemarin, tapi baru dibuka, terima kasih azarine, tube ke 3 ini, enak dimuka cepat nyerap juga","5","Positive"
"9/25/2022","k*****b","Udah pake kesekian kalinya. Setidaknya melindungi kulit supaya tdk belang. Seller ramah","5","Positive"
"8/22/2022","o*****h","Sunscreen kecintaan aku, tapi entah aku rasanya teksturnya kok agak beda ya lebih watering gitu dann kalau kebanyakan kayak gimana gitu. Tapi overall aman2 ajasi diwajah aku yg sensitiff buanget","5","Positive"
"2/12/2022","fancharizka01","Semoga bermanfaat dan menyehatkan kulit ku
Packing aman dan barang sesuai
Gak lengket dan ringan di kulit","5","Positive"
"2/19/2022","nabilapee_","bagus bgt gabikin white case gt hasil akhirnyaaaaaa","5","Positive"
"6/12/2022","r*****4","Expired nya masih lama. Packaging nya juga aman, tapi ga ada kotak packaging yg dari sunscreen nya. Tapi overall ok","5","Neutral"
"12/18/2022","1*****_","Cocok banget buat aku yang kulitnya sensitif","5","Positive"
"10/23/2022","f*****d","Ini repurchase setelah pemakaian satu tube, bikin muka glowing, ngilangin bekas jerawat dan ngasih sensasi cooling saat dipakai","4","Positive"
"10/31/2022","i*****0","Akhirnya sampe juga, pengiriman nya cepet, pengemasan lumayan aman, nyetok sunscrÃ¨en ini sampe 3 tube karna secinta itu, ga bikin muka jerawatan, pas bgt lagi ada diskon juga. Tsym azarine","5","Neutral"
"5/5/2022","antoniusjansen","Barang tiba dengan selamat tanpa kurang dan cacat dan barang berfungsi dengan baik terima kasih","5","Neutral"
"12/3/2021","n*****o","Suka banget sama sunscreennya azarine karna ga lengket, cepet bgt nyerap ke kulit, ga berwangi juga, definisi perfect sih","5","Positive"
"1/10/2023","adelyemima456","Sejauh ini sunscreen ter the best adalah Azarin soalnya Ringan banget dan gak ada white case, jadi untuk kulit berjerawat nyaman dipakai","5","Positive"
"1/14/2023","krisnafardha","produk nya bagus, lembut, tidak lengket, tidak terlihat terlalu putih dan cepat menyerap ke kulit.","5","Positive"
"4/25/2022","i*****2","Pokoknya bagus banget sunscreen sejuta umat","5","Positive"
"10/21/2023","d*****i","uda Nyaman pake ss azarine, ini pembelian ke 5xnya, cocok banget diwajah aku, ssnya gampang menyerap, engga bikin gerah, ringan juga, pokonya suka banget sama ssnya.","5","Positive"
"7/12/2022","y*****2","sudah 2x beli produk ini. di gue cocok makanya beli lagi.
packing standar, pengiriman cepat.","5","Positive"
"4/22/2022","rifkianaftrc","selalu suka order disini, pengemasan sama pengirimannya juga selalu cepet padahal lumayan jauh, makasihh kak","5","Positive"
"1/1/2023","fitriaalfaizah","entah yang ke brapa kali udah pakek selalu produk azarine terutama sunscreen nyaa ini sumpah ga bisa berpaling woee senyaman itu seenak ituu ga ngerti lagi dehh. please sedia in ukuran yg lebih besar dong","5","Positive"
"12/18/2022","n*****_","Cocok banget d kulit muka aku yg berminyak dan berjerawat nggk bkin tambah berminyak . Cepet meresap nggk bkin jerawatan juga udh pembelian k 3 sekalian beli yg trin pack stok utk 2bulan trimakasih","5","Neutral"
"12/7/2022","m*****t","Gel nya Kali ini agak lebih encer dari sebelumnya dan bagus dikulit berminyak, tidak lengket lengket diwajah, tidak skin tone up, tidak white cash. Packing aman bgt dgn kotakin kardus lagi, exp 10/25. Terima kasih","5","Positive"
"4/10/2022","pramestiano","Ini pembelian ke-2 langsung beli 2 tube,  sesuka itu sama sunscreen azarine, ga lengket, ga white case, ga bikin berminyak, pokonya luv banget, pake initu kek gada beban di wajah tapi wajah udah terlindungi, 1 tube pemakaian Alhamdulillah bantu banget wajah aku yg suka gelap karena sinar matahari","5","Positive"
"2/5/2023","elsyputriw","abis mulu kalau beli offline, jadi beli online dan mumpung promo jadi dapet lebih murah deh.","5","Positive"
"10/15/2022","v*****a","baguss uda pemakaian ke berapa kali ini","5","Positive"
"6/14/2022","f*****_","Udah pembelian kedua, cocok dan nyaman di pakai, gak white case sama sekali. Overall oke. Worth it to buy","5","Positive"
"11/17/2022","s*****t","Good banget, udah pembelian ga taau kesekian kalinya dan cocok banget di kulit aku, worth it! Wajib beli nih , ga lengket dan enak bgt di apply nyaa.","5","Positive"
"9/12/2022","m*****_","Bagus lah pokoknya, pake ini udah dari lama dan emang cocok ngga whitecast juga terus cepet nyerap the bestt","5","Positive"
"12/4/2022","s*****a","Paling cocok pake ini, ringan banget dan ga bikin jerawatan. Udah setahun lebih pake sunscreen ini","5","Positive"
"6/25/2023","m*****_","barang datang sesuai dengan pesanan, pengiriman cepat, pengemasan aman, tekstur ringan di wajah, sukaa bangett","5","Positive"
"12/15/2022","luthfiyyahrifdahr8","Udah gak di agukan lagi, gak pernah ganti2 dah cocok bangett pake ini, best ","5","Positive"
"8/15/2022","s*****1","udah kesekian kali pakai produk ini.. yakin ini bagus banget.. mudah diaplikasikan dimuka.. recomended banget dehh _x008d_","5","Positive"
"1/18/2023","s*****a","Suka","5","Positive"
"10/6/2022","d*****n","Bagus nih gatau udah repeat order ke berapa kali seenak itu secocok itu","5","Positive"
"12/28/2021","p*****u","Ini udh beli yg kedua kalinya krna sangat cocok dikulit sensitif aku","5","Positive"
"12/23/2022","m*****h","Bagus buat di kulit muka aku yang berminyak.. semoga seterusnya juga cocok dan aman","4","Positive"
"8/4/2022","a*****0","Entah ini udah tube keberapa. Harga murah, kualitas produk juga baik. Aman untuk kulit berminyak dan acne prone. Buat dipake daily cocok banget, jadi kalo mau re-apply gak pusing2 mikirin harganya","5","Positive"
"12/15/2021","i*****n","udah gausah diraguin lagi udh langganan beli disini, sunscreen paling the best yg aku pakai bahanya semua aman ya ges","5","Positive"
"11/1/2021","n*****i","Pembelian kedua karna cocok banget untuk kulit kering, nggak bikin perih di mata dan ada efek glowingnya","5","Positive"
"2/5/2022","cindyyyyyyyyyyy","Adminnya baik aku dikasih gratisan sumpah ya bakal langganan. Aku udah pernah coba berbagai sunscreen terksturnya lengket dan ada wangi2nya . Kenapa saya suka ini?? Teksturnya coy nyaman banget kyk gak pake sunscreen pas diolesin langsung meresap dan ga ada wangi  jadi cocok buat wajah sensitif.","5","Positive"
"2/13/2023","g*****a","warnanya putih, ga whitecast, cepat meresap, ga perih di area mata, finishnya glowy tp kalo dipegang matte, agak berasa ketarik di area kulit aku yg kering, baunya ada tp gatau itu bau apa, kayanya itu bau dari ingredientsnya deh, ga bikin minyakan tp ga nahan minyak jg, selama pake ini muka aku kdg cerah kdg kusam
(note: review ini 100% berdasarkan kecocokan, pengalaman, preferensi, dan pendapat aku pribadi yaaa)","5","Positive"
"4/7/2022","g*****d","Purchase yang ke sekian kalinya di azarine. Kapok beli abal2. Ati2 banyak produk palsu","5","Neutral"
"12/5/2022","aldi03125","Thank Azarine Cosmetic,Barang sesuai dengan pesanan _x008d_
Saya kira pesanan aka di kirim januari,eh ternyata lebih cepat.
Diwajah saya cocok bngt,next klo abis Order lgi.","5","Positive"
"6/6/2022","a*****6","Enak dipake ringan. Tapi ya nggak ringan banget juga sih. Cuman ya so far nyaman dipakenya dingin juga. Gaada tigling atau apa","5","Positive"
"12/4/2022","yuke07","Nyaman dipake, langsung meresap... Cocok untuk kulit sensitif,aman dipake","5","Positive"
"3/9/2022","s*****d","cocok banget sama sunscreen ini,  packing nya aman, cepat sampe juga. thanks azarine!","5","Positive"
"7/20/2023","s*****a","Azarine nya sih bagus dan krna emang aku cocok jd ya bagus ajja brg nya jga ORI exp nya jga Masi lama,tapi aku kesel d pengemasan dan pengiriman nya aduh parah lama banget dah Kya barang PO ajja kalo gk Kya pesan dr luar negri saking lamanya,mana kurir otomatis nya d kasih ""si cepat"" yg aduhh boro² cepat yg ada lebih dr lambat.!","3","Positive"
"1/7/2023","d*****s","Akhirnya paket sampai. Ini yg ke2x nya pake enak dipake gak lenget dan kayanya cocok2 aja disaya.thanks","5","Positive"
"4/14/2022","nurafifahipeh21","Bagus banget untuk kulit aku yg berjerawat dan berminyak","5","Positive"
"7/11/2022","evidmayanti","sunscreen terfav, pengiriman juga cepet banget. thankyou seller","5","Neutral"
"3/20/2022","novitrisiskiadewi","Sudah habis 1 botol, ini botol ke 2..semoga cocok terus pake sunscreen ini..","5","Positive"
"3/3/2022","arnis.sa379","sukaa,, ini pesenan yg ke 3 kalinya...","5","Positive"
"10/7/2022","d*****r","sunscreen terenak banget, cocok buat semua jenis kulit","5","Positive"
"7/20/2023","c*****a","Kulitku berjerawat, kadang normal, kadang berminyak khususnya di T zone. Sejauh ini cocok pakai sunscreen ini. Harganya juga affordable. Teksturnya gel jadi gampang di blend dan menyerap dengan baik.","5","Positive"
"5/15/2022","olinnaya","Permisi Maaf Numpang iklan kak, guys aku jual murah skincare yang aku beli tapi pas baru pemakaian 1-3x udah keras ga cocok di KULITKU, isi masih 90-100% (beberapa masih 100% segel karna sudah tdk menggunakan lagi tapi masih ada nyetok dulu) harga -10% up to -50% liat ke toko ku buat detailnya ya","5","Positive"
"9/17/2022","muhammadarsyad54_","Ini pembelian yg kedua.cocok buat kulitku yg tipe berminyak.cepat jg ngeset dimuka... makasih seller tambah laris ya tokox amin","5","Neutral"
"3/6/2022","bungatogi","Kualitas barangnya oke dan sesuai dengan iklannya. Klo pake 2 ruas jari terlalu bnyak n boros Yaaa...","5","Positive"
"12/14/2021","i*****1","Sunscreen viral yg emang bener bagussssss pas nyoba sekali langsung jatuh cinta bgt tekstur nya ringan bgt afternya malah bikin glowing aahhh secinta itu","5","Positive"
"7/3/2022","n*****a","tidak ada whitecast, hasil matte , tidak minyakan, tidak terasa berat di muka, mudah diratakan, paket aman dan cepat","5","Positive"
"5/31/2022","a*****e","Pengiriman lama,
Pengemasan ala kadarnya, cuma dikasih kardus doank tanpa BW .. Untung barangnya Aman
Pesanan sesuai + Giftnya jg ga ktinggalan
Emg bner sih ga bikin kulit muka kusam, soalnya saya kn kerja di outdoor.. Jd tiap plng pasti muka jd dekil","4","Positive"
"9/15/2022","shrlyswan","Pengiriman aman, cepat sampainya, uda saya coba pakai 2 hari hasilnya oke tdk ada white cast, ringan diwajah juga mantap","5","Positive"
"7/29/2022","chaliysta","Dulu beli di non official store dan dapat produk yg ada hologramnya tapi pas beli di official malah ga ada hologramnya. Dan ada beberapa perbedaan dalam kemasan juga sih","5","Neutral"
"1/1/2023","m*****w","Packing aman,paket hemat pokonya. Dijamin original cocok pake produk azarine. Thanks","5","Positive"
"5/4/2022","ayu.dewanthi","Pertama kali beli di sini dan sesuai pesanan. Ngga ada yang bocor. Belum dicoba tapi nanti kalau cocok bakalan langganan di sini. Makasi seller","5","Positive"
"8/31/2023","m*****i","Pemakaian kesekian kalinya karena sejauh ini cocok sama Sunscreen Gel ini","5","Positive"
"7/14/2022","dwimaretaayu","akhirnyaa dapet flashsale harga murah dah dapet 2 lagii duhhhh candu nih azarine sunscreen gel nya ringan banget pokoknya dimuka aku ter loveeee","5","Positive"
"10/3/2023","jihanirbahh","Cocok buat kulit berminyak, tidak bikin kusam, cepet nyerapnya.
Dapet harga promo, barang masi tersegel, original
Pengemasan dan pengiriman aman dan cepat
Terima Kasih seller","5","Positive"
"3/18/2022","d*****s","Alhamdulilah dapet promo karena checkout waktu event hari konsumen yuhuwww. Super duper enak banget pake azarine, dari paketannua pun murah murah jadi pengen jadi BA xixixi","5","Positive"
"6/12/2022","c*****_","SEPERTI BIASAA AZARINE TERBAIKKKpengirimannya lumayan cepet si,kurir ramah,barangnya juga bagus,packing nya pake bubble wrap","5","Neutral"
"2/16/2022","dela_selviaa","cair, Daya serap baik, bagus, Suka sekali pakai Sunscreen dari azarine karena tidak lengket di kulit, mudah menyerap, tidak membuat wajah berminyak,  ringan di wajah, melembabkan, wajah, dan perlindungan dari UVA dan UVB matahari. Terimakasih banyak bonus serumnya.....","5","Positive"
"5/29/2022","n*****a","kental, cepattt, lumayan, pengirimannya lumayan cepat ya, aku udh repurchase berapa kali, soalnya cocok diaku. btw tp nya kok yang ini ga di kardusin ya produknya?.. apa karna yg twin pack ya? gatauu juga sih soalnya yg sebelum nya ada kardusnya gituu","5","Positive"
"11/1/2021","ayherdiawan","cepet bngt menyerap, Tekstur ringan, kulit lembut dan lembab, Cocok bngt untuk pemula, aku beliin buat ponakan yang masih remaja dan Alhamdulillah kata dy ringan enak, ga nyesel deh pokoknya","5","Positive"
"10/16/2021","w*****3","Daya Serap cepattt, sangat baik, gel, sangat baik dan ringan cocok untuk kulit sensitif","5","Positive"
"2/7/2023","k*****5","Cocok Untuk:kulit kering, Packing aman, barang sesuai cuma pengiriman lamaaa","5","Positive"
"10/3/2022","s*****a","Performa lumayan, Cocok Untuk segala jenis kulit, Tekstur ringan, Pengiriman lumayan cepet, pesanan sesuai, Bubble wrap juga tebel Thanks seller","5","Positive"
"7/21/2022","y*****1","second purchase , 1 tube nya untuk aku bertahan kurleb 2 bulan pemakaian tiap hari , gk tau boros apa nggk deh itu hitungan nya , cocok2 aja di kulit ku so far. pengiriman kali ini super lama dr tgl 7.7","5","Neutral"
"2/4/2022","s*****4","Daya serap cepat, lembut dan tidak lengket, Restock untuk yang kesekian kalinya karna memang nyaman dan ringan banget.. Gatau lagi deh udah habis berapa botol.. Sc nya awet bisa sampe 3 bulanan. Pengiriman cepet dapet harga promo pulakk. Langganan terus deh. Terimakasih azarine sudah membuat aku jadi glowing shimeeri splendid...","5","Positive"
"9/9/2022","a*****i","ok, Cocok Untuk oily, Alhamdulillah sdh mendarat dg aman, walau sprti biasa pengiriman bth sabar y 3hr an baru nyampe...tp uda terlanjur demen na ni ss jd tetep cus baelah","5","Positive"
"7/15/2022","a*****5","bagussbanget, cocok utk kulit sensitif. Cocok Untuk kulit berminyak, sensitif, dusnya perlu diperhatiin lg, barangnya bagus, sunscreennya bagussbggttttt","5","Positive"
"9/8/2022","faizaafn","baik, Cocok Untuk semua kulit, No white cast, ringan, cepet meresap","5","Positive"
"12/22/2022","h*****a","cream-cair, baik, Cocok Untuk semua jenis kulit (wajah), Pengemasan sangat baik, tidak ada yang bocor ataupun rusak, pengirim lumayan baik, terima kasih.","5","Positive"
"3/10/2022","i*****9","Tekstur cair, Daya serap tinggi, melindungi wajah dari paparan sinar uv, Sunscreen gel dari azarine ku dah sampai. packingan rapi dan aman, sunscreen ini bagus banget, ringan, cepat meresap dan sangat efektif melindungi kulit kita dr sinar matahari, thank you Azarine dan Shopee","5","Positive"
"12/17/2022","i*****a","Cocok Untuk kulit wajah, cream, baik, Pembelian yang ke 2..cocok diwajah yang super oily..next order lg dengan harga flash sale","5","Positive"
"2/5/2022","r*****3","mantul, gel, Daya serap cepet, sunscreen kecintaan aku nih udah tub ke 3 ini. gak buat muka minyakan terus gak buat muka kayak kucel gitu. fix gak ganti sunscreen lagi sih lop azarine","5","Neutral"
"8/23/2022","m*****y","Tekstur Gel, Baik, Cocok Untuk Normal to berminyak","5","Neutral"
"4/12/2022","reskidianutami03","Gel, Daya serap Cepat dan Ringan, Tahan, Sunscreen yg sangat bagus karena tdk mengandung whitecast sehingga lebih mudah menyerap kekulit wajah dan tdk takut jika memakai terlalu banyak karena tdk akan memgubah warna kulit","5","Positive"
"10/12/2022","n*****n","Tekstur gel ringan, Cocok Untuk kulit berminyak, Baru ketemu sunscreen secocok ini untuk wajah acne prone, ga bikin minyakan, kusam maupun bruntusan. Keren sih","5","Positive"
"3/14/2022","n*****2","good, Alhamdulillah paketnya udah sampai, percobaan pertama semoga cocok, nanti kalo cocok bakal stay di azarine","5","Positive"
"12/3/2022","ishqee","bekerja dengan baik, Cocok Untuk kulit berminyak dan berjerawat, Produk ori, produk bekerja dengan baik, kualitas produk baik.","5","Neutral"
"6/9/2022","dorashinta","sangat efektif, Daya serap cepat, Suka banget texture dan inggredient nya. Aku jadi gk jerawatan setelah pake sunscreen ini.","5","Positive"
"1/6/2023","a*****1","seusai deskripsi, bagusss, Rekomendasi beli di sini, terpercaya, semoga amann, ada segel dan hologram nya","5","Positive"
"9/19/2023","j*****7","pengiriman cepat, harga murah, dan packaging nya aman banget. selalu cocok sama sunscreen azarine karena nyaman banget pakenyaaa terimakasih banyakkk azarine love you so muchhh ðŸ©·ðŸ©µ","5","Positive"
"10/30/2022","p*****r","sunscreen ternyaman d kantong dan d muka ku. wlpn packing nya tnp buble cuma pake dus aja tp ga apa2 smuanya aman brg am","5","Positive"
